Account,date,classification,daily_pnl,trade_count,total_size_usd,avg_trade_size,wins,long_count,short_count,win_rate,ls_ratio,segment
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-21,Fear,-2.1503300000000003,12,2999.74,249.97833333333332,5,9,3,0.4166666666666667,2.999999999,Frequent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-22,Neutral,-282.266207,14,4813.67,343.8335714285714,1,2,12,0.07142857142857142,0.16666666665277777,Frequent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-23,Greed,511.720343,45,15144.58,336.54622222222224,16,11,34,0.35555555555555557,0.32352941175519034,Frequent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-24,Greed,350.896638,24,9505.03,396.0429166666667,6,11,13,0.25,0.8461538460887574,Frequent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-25,Greed,0.0,7,2749.86,392.83714285714285,0,3,4,0.0,0.7499999998125,Frequent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-26,Greed,147.607393,18,5200.49,288.9161111111111,4,6,12,0.2222222222222222,0.49999999995833333,Frequent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-27,Greed,361.183441,13,4819.25,370.71153846153845,9,5,8,0.6923076923076923,0.624999999921875,Frequent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-28,Neutral,146.420556,9,3247.21,360.80111111111114,8,5,4,0.8888888888888888,1.2499999996875,Frequent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-29,Greed,30.495403,7,2498.8,356.9714285714286,1,1,6,0.14285714285714285,0.16666666663888888,Frequent
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-05-01,Neutral,37.385304,7,2093.09,299.0128571428572,1,0,7,0.14285714285714285,0.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-14,Extreme Greed,0.0,1,24979.8,24979.8,0,1,0,0.0,999999999.9999999,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-19,Extreme Greed,7440.638159,89,453044.78,5090.390786516854,36,53,36,0.4044943820224719,1.4722222221813273,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-20,Greed,53635.529649,238,2291660.29,9628.82474789916,99,129,109,0.41596638655462187,1.1834862385212523,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-27,Greed,357.346725,18,129430.5,7190.583333333333,9,9,9,0.5,0.9999999998888889,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-30,Greed,2227.18659,38,248389.74,6536.572105263158,25,13,25,0.6578947368421053,0.5199999999792,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-08,Greed,0.0,139,700570.35,5040.074460431654,0,139,0,0.0,139000000000.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-09,Greed,35352.95374,96,744503.38,7755.243541666667,56,40,56,0.5833333333333334,0.7142857142729593,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-10,Neutral,2812.7685,27,113287.72,4195.841481481481,27,0,27,1.0,0.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-12,Greed,927.412681,390,323771.05,830.1821794871795,390,0,390,1.0,0.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-13,Greed,0.0,23,157438.69,6845.160434782609,0,23,0,0.0,23000000000.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-16,Extreme Greed,13963.52,4,171402.19999999998,42850.549999999996,4,0,4,1.0,0.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-19,Extreme Greed,1519.769822,30,117502.78,3916.7593333333334,20,10,20,0.6666666666666666,0.499999999975,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-20,Extreme Greed,-2427.873799,43,111655.81999999999,2596.646976744186,0,7,36,0.0,0.19444444443904324,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-20,Neutral,0.0,13,19999.92,1538.4553846153844,0,13,0,0.0,13000000000.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-24,Neutral,856.4737299999999,41,240953.5,5876.914634146341,7,34,7,0.17073170731707318,4.85714285644898,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-25,Fear,11271.895074,215,1211478.04,5634.781581395349,114,101,114,0.5302325581395348,0.8859649122729301,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-26,Extreme Fear,22137.551238,50,422136.07999999996,8442.721599999999,50,0,50,1.0,0.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-27,Extreme Fear,503.31943,12,100537.42,8378.118333333334,4,8,4,0.3333333333333333,1.9999999995,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-28,Extreme Fear,22299.186495,89,1322353.09,14857.899887640451,72,17,72,0.8089887640449438,0.23611111110783178,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-03,Fear,0.0,19,199936.29,10522.962631578948,0,19,0,0.0,19000000000.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-04,Extreme Fear,0.0,155,860142.5499999999,5549.306774193548,0,155,0,0.0,155000000000.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-06,Fear,5109.859504,15,145280.13,9685.342,5,10,5,0.3333333333333333,1.9999999996,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-07,Fear,0.0,57,100077.85,1755.7517543859651,0,57,0,0.0,57000000000.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-10,Extreme Fear,0.08712,114,637344.88,5590.744561403509,1,113,1,0.008771929824561403,112.99999988699999,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-11,Extreme Fear,0.0,84,270186.14,3216.501666666667,0,84,0,0.0,84000000000.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-13,Neutral,0.0,15,65244.9,4349.66,0,15,0,0.0,15000000000.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-20,Neutral,4839.59228,195,630536.58,3233.520923076923,151,44,151,0.7743589743589744,0.29139072847489145,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-21,Fear,0.0,17,24999.85,1470.5794117647058,0,17,0,0.0,16999999999.999998,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-22,Fear,4350.379248,53,69357.39,1308.6299999999999,53,0,53,1.0,0.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-23,Fear,2897.148962,76,302986.27,3986.6614473684212,26,50,26,0.34210526315789475,1.9230769230029585,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-24,Neutral,48946.705539,185,1176763.62,6360.884432432433,185,0,185,1.0,0.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-25,Neutral,30531.101000000002,50,639865.76,12797.315200000001,50,0,50,1.0,0.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-26,Neutral,9261.449882,140,689410.4500000001,4924.3603571428575,85,55,85,0.6071428571428571,0.6470588235217993,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-29,Fear,314.6728,23,350341.06,15232.22,3,20,3,0.13043478260869565,6.666666664444445,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-30,Fear,5362.529222,21,255386.44,12161.259047619047,21,0,21,1.0,0.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-31,Fear,4750.8109939999995,47,444763.7,9463.05744680851,26,21,26,0.5531914893617021,0.8076923076612426,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-02,Fear,444.205198,16,599582.17,37473.885625,10,10,6,0.625,1.666666666388889,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-03,Fear,0.0,60,999996.66,16666.611,0,60,0,0.0,60000000000.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-04,Fear,0.0,51,421466.09,8264.040980392158,0,51,0,0.0,51000000000.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-05,Fear,31134.240601999998,102,527928.11,5175.765784313725,102,0,102,1.0,0.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-06,Fear,0.0,103,567374.5700000001,5508.490970873787,0,103,0,0.0,103000000000.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-07,Extreme Fear,13642.628143,189,1470763.94,7781.819788359788,40,149,40,0.21164021164021163,3.7249999999068755,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-08,Extreme Fear,221.0,3,156825.0,52275.0,1,1,2,0.3333333333333333,0.49999999975,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-09,Extreme Fear,107892.62706,290,5201395.47,17935.84644827586,137,147,143,0.4724137931034483,1.0279720279648394,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-10,Fear,84856.33534,222,5798272.0200000005,26118.342432432433,80,142,80,0.36036036036036034,1.7749999999778123,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-11,Fear,122461.112004,74,1804870.08,24390.13621621622,74,0,74,1.0,0.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-12,Fear,0.0,68,1147722.14,16878.26676470588,0,0,68,0.0,0.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-14,Fear,21531.8321,76,2046340.19,26925.528815789472,56,53,23,0.7368421052631579,2.3043478259867674,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-15,Fear,0.0,51,171059.99,3354.117450980392,0,0,51,0.0,0.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-16,Fear,3088.0,1,166444.0,166444.0,1,1,0,1.0,999999999.9999999,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-17,Fear,-110.0,6,169642.0,28273.666666666668,0,6,0,0.0,6000000000.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-21,Fear,-681.29819,23,702502.7,30543.59565217391,0,1,22,0.0,0.04545454545247934,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-22,Neutral,132.0,6,91292.99,15215.498333333335,1,1,5,0.16666666666666666,0.19999999996,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-23,Greed,2875.230157,121,811877.66,6709.732727272728,30,66,55,0.24793388429752067,1.1999999999781819,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-24,Greed,459.24741,23,101376.46,4407.6721739130435,22,22,1,0.9565217391304348,21.999999977999998,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-25,Greed,0.0,3,189428.0,63142.666666666664,0,0,3,0.0,0.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-26,Greed,47.876234000000004,41,282780.0,6897.073170731707,41,41,0,1.0,41000000000.0,Frequent
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-30,Greed,510.0,5,376290.0,75258.0,4,4,1,0.8,3.9999999959999997,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-13,Extreme Greed,0.0,7,6000.799999999999,857.2571428571428,0,7,0,0.0,7000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-14,Extreme Greed,65.480454,1,6066.28,6066.28,1,0,1,1.0,0.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-15,Extreme Greed,338.42832,8,26339.81,3292.47625,1,7,1,0.125,6.999999992999999,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-16,Extreme Greed,228.57984,6,27223.66,4537.276666666667,1,5,1,0.16666666666666666,4.999999995,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-17,Extreme Greed,429.683075,14,87063.35,6218.810714285714,4,10,4,0.2857142857142857,2.499999999375,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-18,Extreme Greed,0.0,12,34001.9,2833.491666666667,0,12,0,0.0,12000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-19,Extreme Greed,0.0,4,9067.51,2266.8775,0,4,0,0.0,3999999999.9999995,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-21,Extreme Greed,0.0,1,9744.18,9744.18,0,1,0,0.0,999999999.9999999,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-25,Extreme Greed,1302.916428,7,57116.32,8159.4742857142855,6,0,7,0.8571428571428571,0.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-26,Extreme Greed,20.599193,7,23986.34,3426.62,1,6,1,0.14285714285714285,5.9999999939999995,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-27,Extreme Greed,189.192,27,87066.1,3224.6703703703706,12,12,15,0.4444444444444444,0.7999999999466667,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-28,Extreme Greed,0.0,3,20013.89,6671.296666666666,0,3,0,0.0,3000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-29,Extreme Greed,883.097404,15,86914.37,5794.291333333333,6,9,6,0.4,1.49999999975,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-31,Extreme Greed,912.786145,13,39912.96,3070.2276923076925,10,0,13,0.7692307692307693,0.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-01,Extreme Greed,0.840939,29,134989.44,4654.808275862069,2,25,4,0.06896551724137931,6.2499999984375,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-02,Extreme Greed,883.760812,37,224664.62,6072.016756756757,12,6,31,0.32432432432432434,0.1935483870905307,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-04,Greed,0.0,32,95987.73,2999.6165625,0,0,32,0.0,0.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-05,Extreme Greed,4444.4983010000005,10,172531.56999999998,17253.157,7,10,0,0.7,10000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-06,Extreme Greed,236.33513399999998,16,68223.67,4263.979375,4,0,16,0.25,0.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-07,Extreme Greed,0.0,23,49988.14,2173.397391304348,0,0,23,0.0,0.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-08,Extreme Greed,0.0,28,163166.37,5827.370357142857,0,0,28,0.0,0.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-09,Extreme Greed,0.0,3,57063.840000000004,19021.280000000002,0,0,3,0.0,0.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-10,Extreme Greed,5207.443414,41,351735.97,8578.926097560974,36,40,1,0.8780487804878049,39.99999996,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-11,Extreme Greed,389.743164,16,76400.96,4775.06,2,14,2,0.125,6.9999999965,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-12,Extreme Greed,0.0,21,149909.08000000002,7138.52761904762,0,21,0,0.0,21000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-13,Greed,0.0,18,156188.7,8677.150000000001,0,18,0,0.0,18000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-14,Greed,-36565.98544,64,588765.94,9199.4678125,3,23,41,0.046875,0.5609756097424152,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-15,Greed,0.0,3,50013.950000000004,16671.31666666667,0,3,0,0.0,3000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-19,Greed,1946.4454620000001,35,337257.92000000004,9635.940571428573,27,5,30,0.7714285714285715,0.1666666666611111,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-20,Greed,0.0,2,11999.59,5999.795,0,0,2,0.0,0.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-22,Greed,0.0,9,47993.61,5332.623333333333,0,0,9,0.0,0.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-23,Greed,759.2148159999999,54,192658.47,3567.7494444444446,31,35,19,0.5740740740740741,1.8421052630609418,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-24,Greed,279.185907,20,141275.24,7063.762,6,13,7,0.3,1.857142856877551,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-25,Greed,0.0,6,68979.14,11496.523333333333,0,6,0,0.0,6000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-27,Greed,4281.488139,27,154264.47,5713.498888888889,19,0,27,0.7037037037037037,0.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-28,Greed,0.0,8,26999.41,3374.92625,0,0,8,0.0,0.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-29,Greed,526.9338359999999,31,104475.19,3370.167419354839,17,24,7,0.5483870967741935,3.4285714280816326,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-30,Greed,0.0,24,125018.75,5209.114583333333,0,24,0,0.0,24000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-01,Neutral,0.0,14,87025.45,6216.103571428571,0,14,0,0.0,14000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-03,Neutral,5319.861625,23,277373.29,12059.708260869564,16,0,23,0.6956521739130435,0.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-04,Greed,0.0,6,53999.340000000004,8999.890000000001,0,0,6,0.0,0.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-05,Greed,0.0,4,23986.050000000003,5996.512500000001,0,0,4,0.0,0.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-06,Greed,968.59038,9,206016.43,22890.714444444442,4,8,1,0.4444444444444444,7.999999991999999,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-07,Greed,656.21704,10,98901.26000000001,9890.126,7,4,6,0.7,0.6666666665555555,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-08,Greed,0.0,10,65834.19,6583.419,0,10,0,0.0,10000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-09,Greed,1147.595856,25,216990.58,8679.6232,11,9,16,0.44,0.5624999999648438,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-10,Greed,2101.741695,22,156882.0,7131.0,6,16,6,0.2727272727272727,2.666666666222222,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-11,Neutral,251.604742,9,63248.95,7027.661111111111,9,0,9,1.0,0.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-12,Greed,0.0,10,45004.64,4500.464,0,10,0,0.0,10000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-13,Greed,2136.853859,25,188144.09,7525.7636,10,5,20,0.4,0.2499999999875,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-14,Greed,1150.5233050000002,23,145853.4,6341.452173913043,4,23,0,0.17391304347826086,23000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-15,Greed,948.970582,36,234922.57,6525.626944444444,17,11,25,0.4722222222222222,0.4399999999824,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-16,Greed,214.5898,24,158780.89,6615.870416666668,5,14,10,0.20833333333333334,1.39999999986,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-18,Greed,3522.3946610000003,25,126303.14,5052.1256,16,7,18,0.64,0.38888888886728395,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-19,Greed,0.0,8,29998.09,3749.76125,0,8,0,0.0,7999999999.999999,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-20,Greed,0.0,7,33003.4,4714.771428571429,0,7,0,0.0,7000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-21,Extreme Greed,6017.309216,53,482127.94,9096.75358490566,7,11,42,0.1320754716981132,0.2619047618985261,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-22,Extreme Greed,0.0,6,44995.29,7499.215,0,0,6,0.0,0.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-07,Extreme Greed,7329.223137999999,52,785972.7,15114.859615384614,30,39,13,0.5769230769230769,2.999999999769231,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-08,Greed,0.0,7,45002.65,6428.95,0,7,0,0.0,7000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-09,Extreme Greed,0.0,5,20999.96,4199.992,0,5,0,0.0,5000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-10,Greed,0.0,4,24000.3,6000.075,0,4,0,0.0,3999999999.9999995,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-11,Greed,0.0,21,276003.46,13143.021904761907,0,21,0,0.0,21000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-14,Greed,0.0,16,97988.96,6124.31,0,16,0,0.0,15999999999.999998,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-15,Greed,2084.433906,38,592097.63,15581.516578947369,29,9,29,0.7631578947368421,0.31034482757550536,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-17,Greed,1268.7590360000002,14,252491.58,18035.112857142856,4,8,6,0.2857142857142857,1.333333333111111,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-18,Greed,0.0,7,62998.22,8999.745714285715,0,7,0,0.0,7000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-19,Greed,2053.973644,17,190061.52,11180.089411764706,17,0,17,1.0,0.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-20,Greed,0.0,4,29997.36,7499.34,0,0,4,0.0,0.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-21,Greed,773.5582039999999,11,74216.28,6746.9345454545455,3,11,0,0.2727272727272727,11000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-22,Neutral,0.0,3,18000.21,6000.07,0,3,0,0.0,3000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-24,Neutral,0.0,21,252007.37,12000.350952380952,0,21,0,0.0,21000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-26,Neutral,4197.732182,31,364194.84,11748.220645161291,21,0,31,0.6774193548387096,0.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-27,Fear,0.0,12,119990.08,9999.173333333334,0,0,12,0.0,0.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-29,Fear,1842.738325,17,223530.97,13148.880588235294,13,16,1,0.7647058823529411,15.999999983999999,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-30,Neutral,0.0,3,29999.27,9999.756666666666,0,3,0,0.0,3000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-01,Neutral,1202.488212,13,97200.55,7476.965384615385,9,2,11,0.6923076923076923,0.18181818180165288,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-03,Neutral,1118.387284,10,103880.08,10388.008,4,10,0,0.4,10000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-04,Fear,0.0,14,255022.22,18215.87285714286,0,14,0,0.0,14000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-05,Fear,0.0,20,270298.74,13514.937,0,20,0,0.0,20000000000.0,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-10,Fear,11595.627026,43,671917.11,15625.97930232558,33,10,33,0.7674418604651163,0.30303030302112033,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-11,Fear,1876.812082,19,169887.02,8941.422105263156,9,10,9,0.47368421052631576,1.1111111109876544,Frequent
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-12,Fear,0.0,10,76006.65,7600.664999999999,0,10,0,0.0,10000000000.0,Frequent
